gamelength,gameId,platformId,puuid,summonerId,participantId,teamId,championId,spell1Id,spell2Id,accountId,summonerName,currentPlatformId,currentAccountId,matchHistoryUri,profileIcon,win,item0,item1,item2,item3,item4,item5,item6,kills,deaths,assists,largestKillingSpree,largestMultiKill,killingSprees,longestTimeSpentLiving,doubleKills,tripleKills,quadraKills,pentaKills,unrealKills,totalDamageDealt,magicDamageDealt,physicalDamageDealt,trueDamageDealt,largestCriticalStrike,totalDamageDealtToChampions,magicDamageDealtToChampions,physicalDamageDealtToChampions,trueDamageDealtToChampions,totalHeal,totalUnitsHealed,damageSelfMitigated,damageDealtToObjectives,damageDealtToTurrets,visionScore,timeCCingOthers,totalDamageTaken,magicalDamageTaken,physicalDamageTaken,trueDamageTaken,goldEarned,goldSpent,turretKills,inhibitorKills,totalMinionsKilled,neutralMinionsKilled,neutralMinionsKilledTeamJungle,neutralMinionsKilledEnemyJungle,totalTimeCrowdControlDealt,champLevel,visionWardsBoughtInGame,sightWardsBoughtInGame,wardsPlaced,wardsKilled,firstBloodKill,firstBloodAssist,firstTowerKill,firstTowerAssist,firstInhibitorKill,firstInhibitorAssist,combatPlayerScore,objectivePlayerScore,totalPlayerScore,totalScoreRank,playerScore0,playerScore1,playerScore2,playerScore3,playerScore4,playerScore5,playerScore6,playerScore7,playerScore8,playerScore9,perk0,perk1,perk2,perk3,perk4,perk5,perk0Var1,perk0Var2,perk0Var3,perk1Var1,perk1Var2,perk1Var3,perk2Var1,perk2Var2,perk2Var3,perk3Var1,perk3Var2,perk3Var3,perk4Var1,perk4Var2,perk4Var3,perk5Var1,perk5Var2,perk5Var3,perkPrimaryStyle,perkSubStyle,statPerk0,statPerk1,statPerk2,creepsPerMinDeltas(10-20),xpPerMinDeltas(10-20),goldPerMinDeltas(10-20),damageTakenPerMinDeltas(10-20),role,lane,creepsPerMinDeltas(0-10),goldPerMinDeltas(0-10),xpPerMinDeltas(0-10),damageTakenPerMinDeltas(0-10),damageTakenDiffPerMinDeltas(10-20),damageTakenDiffPerMinDeltas(0-10),xpDiffPerMinDeltas(10-20),xpDiffPerMinDeltas(0-10),csDiffPerMinDeltas(0-10),csDiffPerMinDeltas(10-20),visonary,turretdestroyer,split,survivor,[damageTakenPerMinDeltas(10-20)],[xpPerMinDeltas(0-10)],[creepsPerMinDeltas(0-10)],[damageTakenDiffPerMinDeltas(10-20)],[xpDiffPerMinDeltas(0-10)],[creepsPerMinDeltas(10-20)],[damageTakenPerMinDeltas(0-10)],[xpDiffPerMinDeltas(10-20)],[csDiffPerMinDeltas(10-20)],[goldPerMinDeltas(10-20)],[csDiffPerMinDeltas(0-10)],[damageTakenDiffPerMinDeltas(0-10)],[goldPerMinDeltas(0-10)],[xpPerMinDeltas(10-20)],realRole
1380,5102677165,EUW1,,MdPgfyu1DHGcvrtaYOeoKIns90qq1UKaMd-l_hCgpXdy0eQ,8,200,107,4,14,3ZIinSM99ua9LFbEmHmsk82YSCv_yIkYs2kB4Z_nhoYG3Q,YouDontOwnMe,EUW1,3ZIinSM99ua9LFbEmHmsk82YSCv_yIkYs2kB4Z_nhoYG3Q,/v1/stats/player_history/EUW1/22451959,3159,True,3855,6691,3814,1036,0,3158,3364,10,5,10,5,2,2,380,2,0,0,0,0,65792,6452,43312,16028,0,19789,1645,17506,638,1629,1,6274,6328,2177,14,7,14690,3295,10362,1032,8761,7850,0,0,45,4,0,0,58,12,0,0,8,0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8112,8143,8138,8106,8233,8237,1558,0,0,544,0,0,18,0,0,5,0,0,9,10,0,234,0,0,8100,8200,5008,5008,5002,,,,,0,3,,,,,,,,,,,0,0,0.0,1,759.3,273.6,1.9,-141.95,37.45,1.9,441.6,154.35000000000005,0.19999999999999996,472.0,0.4500000000000002,5.0,209.89999999999998,510.1,4
1380,5102677165,EUW1,,8vf2TGWZhhc6SVzHdQHgDGU8OgWtuON8t4i4JjwJPOybDVQ,9,200,80,4,14,U75QF55SuQL2PgGSzSx1KGoJj82zjy1j2OkfCN3vKaB2HoY,Ye0LeDemon,EUW1,U75QF55SuQL2PgGSzSx1KGoJj82zjy1j2OkfCN3vKaB2HoY,/v1/stats/player_history/EUW1/219513546,2073,True,6630,1031,1001,3071,1027,3133,3340,14,3,6,6,3,3,677,3,1,0,0,0,70447,259,63885,6303,0,18012,259,16718,1034,6405,1,10933,2923,2923,15,19,18121,2590,14575,955,11013,9725,1,0,93,16,4,4,41,14,1,0,8,1,True,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8010,9111,9104,8014,8139,8135,579,0,0,1641,400,0,13,50,0,489,0,0,818,0,0,2222,5,0,8000,8100,5005,5008,5003,,,,,2,1,,,,,,,,,,,0,1,0.0,1,1118.1,490.9,5.0,309.3,140.5,4.0,306.1,146.0,-0.8,497.5,1.5,-177.79999999999998,350.4,590.7,2
1380,5102677165,EUW1,,k5ozjQFiuQLbbnTK3uRrhqramRcIpwVhh4d_DKSjQcUJHDY,10,200,86,12,4,4i5Zw2U1L1PZNfnSlxEROtox6x0nJvbr_Et7DfP8La0jp3I,taki mlaki,EUW1,4i5Zw2U1L1PZNfnSlxEROtox6x0nJvbr_Et7DfP8La0jp3I,/v1/stats/player_history/EUW1/212413108,3496,True,3742,6631,0,0,3047,0,3340,3,4,2,2,1,1,395,0,0,0,0,0,101806,209,94025,7571,0,6433,142,5417,874,483,1,13773,18678,4458,11,22,13821,1967,11763,91,8191,8025,3,1,108,16,9,0,122,13,1,0,7,0,False,False,True,False,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8230,8224,8210,8237,8446,8429,7,0,0,241,0,0,2,0,0,142,0,0,1843,0,0,47,19,13,8200,8400,5008,5008,5002,,,,,2,0,,,,,,,,,,,0,0,0.0,0,696.5,396.7,3.3,0.0,0.0,4.8,512.4000000000001,0.0,0.0,347.3,0.0,0.0,205.1,467.5,0
1314,5102686335,EUW1,,k5ozjQFiuQLbbnTK3uRrhqramRcIpwVhh4d_DKSjQcUJHDY,1,100,67,21,4,4i5Zw2U1L1PZNfnSlxEROtox6x0nJvbr_Et7DfP8La0jp3I,taki mlaki,EUW1,4i5Zw2U1L1PZNfnSlxEROtox6x0nJvbr_Et7DfP8La0jp3I,/v1/stats/player_history/EUW1/212413108,3496,False,6672,3006,6677,0,0,0,3340,1,5,1,0,1,0,273,0,0,0,0,0,71319,142,57657,13519,265,6250,142,4894,1213,947,1,4945,4807,4807,10,8,10100,893,8983,223,6923,5800,1,0,128,1,1,0,9,11,0,0,5,2,False,False,False,False,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8229,8226,8210,8237,8446,8429,121,0,0,225,0,0,0,0,0,142,0,0,1432,0,0,45,13,11,8200,8400,5008,5008,5002,,,,,3,3,,,,,,,,,,,0,1,0.0,0,619.7,279.79999999999995,6.1,0.0,0.0,4.800000000000001,375.4,0.0,0.0,282.5,0.0,0.0,265.9,336.29999999999995,3
1314,5102686335,EUW1,,JuWm4g9vHTLud791gOTmhEGXS0CYz-GRJxgDWAgr-mNqn1Y,2,100,4,14,4,lNys_3brhITV58kFppyK1pLBU268fJxolYtYA_JyAf4ESu4,Madlife113,EUW1,lNys_3brhITV58kFppyK1pLBU268fJxolYtYA_JyAf4ESu4,/v1/stats/player_history/EUW1/226109104,1398,False,3152,2033,3020,0,0,0,3340,0,4,1,0,0,0,638,0,0,0,0,0,47925,36787,8533,2605,0,4138,4035,102,0,441,1,4150,73,73,14,2,10159,554,9190,414,5197,4875,0,0,84,0,0,0,4,11,1,0,7,1,False,False,False,False,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8112,8139,8138,8135,9111,8014,0,0,0,424,0,0,2,0,0,252,1,0,0,20,0,36,0,0,8100,8000,5005,5008,5002,,,,,2,1,,,,,,,,,,,0,0,0.0,0,486.9,358.9,3.7,-359.29999999999995,-184.90000000000003,4.6,405.9,97.1,-1.0,255.0,-4.3,111.2,184.0,439.9,2
1314,5102686335,EUW1,,v-aAc-9Q4BqS_naJCs-aN2plRSx1tHYbG1h-PHMYiJYFeY8,3,100,107,4,11,hLDbr9H-o55SPtouhYICoDrK3xdioiodxw0U5MAMCMVcdg,Monchito25,EUW1,hLDbr9H-o55SPtouhYICoDrK3xdioiodxw0U5MAMCMVcdg,/v1/stats/player_history/EUW1/30739607,4404,False,6691,3134,3006,0,0,0,3340,4,3,0,3,1,1,775,0,0,0,0,0,75519,21238,49004,5276,0,9416,842,8474,100,8184,1,10007,3116,0,9,8,17850,2086,15521,242,6872,6000,0,0,0,90,75,0,194,10,0,0,5,0,False,False,False,False,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8010,9111,9104,8014,8143,8106,88,0,0,154,80,0,0,0,0,222,0,0,345,0,0,2,0,0,8000,8100,5007,5002,5002,,,,,4,2,,,,,,,,,,,2,0,0.0,0,901.0,316.7,0.0,226.20000000000002,66.69999999999999,0.0,727.5,-93.19999999999999,-2.1,344.5,-0.9,229.79999999999998,264.4,353.9,1
1314,5102686335,EUW1,,TNQwbn6VpzJGURBJiEjU0c09Tb3N5CsyELggJ3w8X_EcikHj,4,100,114,4,12,QYgRD1rDo3wZZbucuNLm0qMExbf1vlbY3Oi005bKIgDdlkQ,chocobitomen,EUW1,QYgRD1rDo3wZZbucuNLm0qMExbf1vlbY3Oi005bKIgDdlkQ,/v1/stats/player_history/EUW1/237262272,4022,False,6630,3123,1036,1055,0,0,3340,1,4,0,0,1,0,645,0,0,0,0,0,56954,1037,40621,15296,345,7270,267,5591,1411,4998,1,10389,0,0,12,2,16644,2875,12927,841,5466,4950,0,0,95,4,0,0,51,12,0,0,6,1,False,False,False,False,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8010,9111,9104,8299,8139,8135,167,0,0,101,20,0,0,0,0,367,0,0,382,0,0,740,1,0,8000,8100,5005,5008,5001,,,,,2,0,,,,,,,,,,,0,0,0.0,0,993.3,405.8,4.6,0.0,0.0,4.2,395.0,0.0,0.0,267.29999999999995,0.0,0.0,189.0,454.3,0
1314,5102686335,EUW1,,BFz8WE9JbTPN1j7OSuoLWbW1LECshuPah1kK2Fl9JFpv0_Ds-Q5y2dIvtA,5,100,53,4,7,70uSdyQBc47TEuC09i1J7shxQfD526wp2P75CnII5Xq6LpbwURuTdyL8,MrWhysoweak,EUW1,70uSdyQBc47TEuC09i1J7shxQfD526wp2P75CnII5Xq6LpbwURuTdyL8,/v1/stats/player_history/EUW1/2623675977041568,23,False,3858,3067,3117,1033,1029,0,3340,0,3,3,0,0,0,851,0,0,0,0,0,12350,4684,6362,1303,0,3590,2134,1455,0,1204,2,6714,0,0,4,14,9274,2304,6949,20,4041,3050,0,0,21,0,0,0,52,10,0,0,3,0,False,False,False,False,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8112,8139,8138,8135,9111,8014,393,0,0,248,0,0,6,0,0,261,2,0,62,60,0,27,0,0,8100,8000,5005,5008,5002,,,,,0,3,,,,,,,,,,,2,0,0.0,0,513.1,300.1,0.2,0.0,0.0,1.6,237.8,0.0,0.0,171.3,0.0,0.0,148.0,340.70000000000005,4
1314,5102686335,EUW1,,kNE35YUuq3Kl3yqX_FAjbni-xSkTxe7mMZ6FkpmusJRCr9E,6,200,16,4,14,Q7J8lfgZSjwNGMt-RBRPrOFrsfyONTg4E3pWZyV8XvTPjw,P0NY,EUW1,Q7J8lfgZSjwNGMt-RBRPrOFrsfyONTg4E3pWZyV8XvTPjw,/v1/stats/player_history/EUW1/37254392,4555,True,3851,0,2424,6617,3158,3108,3364,1,0,5,0,1,0,0,0,0,0,0,0,11633,9037,2490,106,0,3763,3392,264,106,7281,5,1284,735,440,11,19,3068,269,2626,172,5401,5025,0,0,12,0,0,0,88,9,3,0,6,1,False,False,False,True,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8214,8226,8210,8237,8313,8347,325,450,0,250,51,0,0,0,0,192,0,0,0,0,0,0,0,0,8200,8300,5007,5003,5002,,,,,0,0,,,,,,,,,,,0,0,0.0,0,271.4,138.6,0.2,0.0,0.0,0.9,34.1,0.0,0.0,301.79999999999995,0.0,0.0,140.4,362.3,4
1314,5102686335,EUW1,,-4PEgpRgFLG9WLx2OU56mbenId3qyxp-GmzqZ4R0UNlcceLq-IZQcNZfOw,7,200,29,11,4,ofa-c7TbpztHNA1OH8NJCP8QsOg_0JEp-ewt7Qh0QUD_02Z_lvS37Nbv,Waffelträger,EUW1,ofa-c7TbpztHNA1OH8NJCP8QsOg_0JEp-ewt7Qh0QUD_02Z_lvS37Nbv,/v1/stats/player_history/EUW1/2599433409267456,23,True,3006,3085,6673,0,0,0,3340,8,0,3,8,2,1,0,1,0,0,0,0,64584,2415,54330,7839,261,9281,0,8125,1156,6082,1,6250,10800,0,11,6,14010,1968,11603,438,8272,7600,0,0,30,60,45,0,127,11,0,0,6,0,False,False,False,False,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8005,9111,9104,8014,8135,8143,856,532,323,468,220,0,12,50,0,375,0,0,2595,4,0,158,0,0,8000,8100,5005,5008,5002,,,,,4,2,,,,,,,,,,,0,0,0.0,1,674.8,250.0,0.9,-226.20000000000002,-66.69999999999999,2.1,497.70000000000005,93.19999999999999,2.1,405.4,0.9,-229.79999999999998,298.5,447.1,1
1314,5102686335,EUW1,,Iqj3Ujo7qktZqTk9cuIJgK4rCy31ewiF8j7a-N0LvDo3iBjJ,8,200,21,4,7,518kQowe_EqnpavdYP3_O5bQuNn0Q5hbZo5TK-aYGu4829pHG2she9Xj,Simonator12,EUW1,518kQowe_EqnpavdYP3_O5bQuNn0Q5hbZo5TK-aYGu4829pHG2she9Xj,/v1/stats/player_history/EUW1/2521547379860736,19,True,3006,2031,1055,3123,1018,6672,3340,3,2,7,2,2,1,386,1,0,0,0,0,78727,844,72934,4949,402,10092,294,9374,424,3959,3,5381,13267,7463,14,2,11081,2001,8452,627,7317,6775,3,0,106,4,4,0,29,12,3,0,9,0,False,False,True,False,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8128,8139,8138,8135,9101,9104,461,10,0,453,0,0,18,0,0,1853,5,0,907,1200,0,18,50,0,8100,8000,5005,5008,5002,,,,,2,3,,,,,,,,,,,0,1,0.0,0,540.5999999999999,312.1,3.5,0.0,0.0,5.6,536.5,0.0,0.0,371.20000000000005,0.0,0.0,248.89999999999998,467.1,3
1314,5102686335,EUW1,,7XgpEcojyN4eFfpx3S2-BLzq28yrJOzstaOsauLPZo7Vnq3H,9,200,202,14,4,sV__-FZgYVSWSI7jHpCmsc-OmjwjvnltXu2J_2WfwXBzV_slcAvUMIvM,Tobixmandy,EUW1,sV__-FZgYVSWSI7jHpCmsc-OmjwjvnltXu2J_2WfwXBzV_slcAvUMIvM,/v1/stats/player_history/EUW1/2147881796456800,3542,True,6671,1055,3009,1018,1037,3134,3340,4,3,0,3,1,1,646,0,0,0,0,0,84746,463,84228,54,629,11038,463,10521,54,3970,1,4664,2065,2065,10,12,13204,4027,8559,617,7791,7375,0,0,142,4,0,0,20,12,0,0,6,1,True,False,False,False,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8128,8139,8138,8135,8014,8009,447,8,0,1014,0,0,4,0,0,1158,2,0,134,0,0,916,0,0,8100,8000,5008,5008,5002,,,,,2,1,,,,,,,,,,,2,1,0.0,0,846.2,543.8,8.0,359.29999999999995,184.90000000000003,5.6,294.7,-97.1,1.0,266.79999999999995,4.3,-111.2,379.6,342.8,2
1314,5102686335,EUW1,,H4ZSK8_f7ycH8G7S_9p4Z0882BVvMFXWm4F3G7L42pai4gc4,10,200,81,4,12,XjVA6Ztr1FBxp0YXUrncTD7TQ1ZwNaQjqkE225WhTVL3tVZ4r6vsfGD5,TerryBog4rd,EUW1,XjVA6Ztr1FBxp0YXUrncTD7TQ1ZwNaQjqkE225WhTVL3tVZ4r6vsfGD5,/v1/stats/player_history/EUW1/2509816937669728,4748,True,3042,1055,3044,1001,3067,3057,3340,2,1,4,2,1,1,637,0,0,0,0,0,64025,7077,54342,2605,0,9887,3355,6532,0,2137,1,4079,449,449,10,0,7955,477,6609,868,6445,6300,0,0,103,0,0,0,8,13,0,0,7,0,False,False,False,False,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8437,8446,8473,8451,8014,9111,598,421,0,0,0,0,612,0,0,152,0,0,195,0,0,294,120,0,8400,8000,5005,5008,5002,,,,,3,0,,,,,,,,,,,2,0,0.0,0,486.5,453.7,5.0,0.0,0.0,4.9,258.5,0.0,0.0,318.3,0.0,0.0,216.39999999999998,521.5999999999999,0
1780,5102578781,EUW1,,8JKWMPtUGRhNjZMUubI17mb9hDznv7GLQFKuNNRLfWRnIlw,1,100,498,4,7,RuxIg00XyGY57myfoIJbZiD1UK5RPz3B_dZwG_WnoS7j_g,Eau Kroupie,EUW1,RuxIg00XyGY57myfoIJbZiD1UK5RPz3B_dZwG_WnoS7j_g,/v1/stats/player_history/EUW1/23485839,4864,False,6671,6676,3006,3508,0,0,3363,9,12,8,3,2,2,216,1,0,0,0,0,83665,484,80961,2219,442,18351,323,17166,861,2817,2,7976,5928,1249,21,20,25030,6176,18054,799,11274,11200,0,0,122,8,4,0,64,14,4,0,13,0,False,False,False,False,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8008,9111,9104,8014,8126,8106,2,0,0,861,340,0,18,40,0,493,0,0,502,0,0,5,0,0,8000,8100,5005,5008,5001,,,,,2,3,,,,,,,,,,,1,0,0.0,2,983.5,330.7,5.8,0.0,0.0,2.9,474.0,0.0,0.0,444.8,0.0,0.0,253.3,396.6,3
1780,5102578781,EUW1,,kPKBbP5R-L5jkE7wLtiGdN2y3ORwk0ODMLSEBBXmNxgT9Ak,2,100,28,11,4,pwz0w12gq5fKXp3NDJQzoB1lUA7lsdmCRXdhQ09l6jk9D-k,Japanese Prayer,EUW1,pwz0w12gq5fKXp3NDJQzoB1lUA7lsdmCRXdhQ09l6jk9D-k,/v1/stats/player_history/EUW1/201173919,548,False,4636,3100,3020,3135,0,0,3340,10,7,7,6,1,2,936,0,0,0,0,0,84071,65484,12764,5822,0,21221,19198,1311,712,7175,1,15650,2222,500,10,9,27836,5873,20820,1143,10619,10350,1,0,29,68,48,12,115,14,0,0,6,1,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8112,8143,8138,8105,8233,8236,1852,0,0,1203,0,0,30,0,0,13,5,0,18,40,0,24,0,0,8100,8200,5008,5008,5002,,,,,4,2,,,,,,,,,,,2,0,0.0,0,1126.5,381.20000000000005,1.2,-393.59999999999997,83.9,1.0,608.4,-21.600000000000023,0.8,344.2,1.0999999999999999,-47.10000000000002,380.3,484.4,1
1780,5102578781,EUW1,,JjAbI0nMqbMOA9ff1I8a4Anv-VBNYPLlMom32R7vdMqq_PE,3,100,360,4,14,Wq5CYQ2p-1-F6RQnIsyPtQYrG2v7sXrdn8CUEKuuVzMRJQ,pAlfonsea,EUW1,Wq5CYQ2p-1-F6RQnIsyPtQYrG2v7sXrdn8CUEKuuVzMRJQ,/v1/stats/player_history/EUW1/38254039,4762,False,3072,1055,6676,3047,6673,0,3340,9,10,10,2,2,3,498,2,0,0,0,0,133356,13826,107282,12248,492,23431,3206,19546,678,4047,1,25168,3429,2571,14,0,26948,4600,20937,1410,12176,11400,0,0,164,16,12,0,5,15,0,0,7,2,False,False,False,False,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8010,9111,9103,8014,8135,8139,502,0,0,601,380,0,18,20,0,574,0,0,1722,5,0,1131,0,0,8000,8100,5008,5008,5002,,,,,1,0,,,,,,,,,,,2,1,0.0,2,1016.0,437.2,7.4,0.0,0.0,5.300000000000001,330.29999999999995,0.0,0.0,494.3,0.0,0.0,275.0,565.3,2
1780,5102578781,EUW1,,-b9ZvAGC76SJepfW6iTljTenXHmoLVZO7E_TYP6Yn6blkvI,4,100,10,12,4,9iwONht4b8gSFuyB04vu0rv-Ycq1QionBpQjRdNSE-4pnA,SupremeLeaderKím,EUW1,9iwONht4b8gSFuyB04vu0rv-Ycq1QionBpQjRdNSE-4pnA,/v1/stats/player_history/EUW1/32650201,4486,False,3100,3115,3006,4633,0,0,3340,5,7,13,3,1,1,468,0,0,0,0,0,117520,79819,31606,6094,0,15095,11388,3706,0,5296,4,13137,5490,2529,13,6,22644,3935,18432,276,10821,10800,1,0,160,4,1,0,237,16,0,0,8,2,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8005,9101,9104,8014,8345,8352,1482,1082,400,1916,2437,0,19,10,0,552,0,0,3,0,0,40,221,43,8000,8300,5005,5008,5002,,,,,1,0,,,,,,,,,,,0,0,0.0,0,654.0,402.7,5.2,0.0,0.0,6.1,402.9,0.0,0.0,405.0,0.0,0.0,212.5,585.2,0
1780,5102578781,EUW1,,k5ozjQFiuQLbbnTK3uRrhqramRcIpwVhh4d_DKSjQcUJHDY,5,100,147,3,4,4i5Zw2U1L1PZNfnSlxEROtox6x0nJvbr_Et7DfP8La0jp3I,taki mlaki,EUW1,4i5Zw2U1L1PZNfnSlxEROtox6x0nJvbr_Et7DfP8La0jp3I,/v1/stats/player_history/EUW1/212413108,3496,False,3853,6617,4641,3158,3114,6616,3364,4,8,17,3,1,1,401,0,0,0,0,0,51484,46018,5093,372,0,10041,8089,1767,184,5947,5,9060,2497,842,61,26,16308,3111,12888,308,9662,9150,0,0,38,4,4,0,190,14,11,0,28,8,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8214,8275,8210,8237,8463,8453,853,341,0,9,0,0,11,0,0,436,0,0,781,0,0,614,554,0,8200,8400,5008,5008,5002,,,,,0,0,,,,,,,,,,,1,0,0.0,0,529.7,234.79999999999998,0.4,0.0,0.0,1.8,370.2,0.0,0.0,366.9,0.0,0.0,213.3,455.70000000000005,4
1780,5102578781,EUW1,,9wSMh5DkgtV3wKIeeZXylJAaUM6euSrxBGuYCq3GG97Jdd6A,6,200,145,4,7,MBigFH5il8sFv1qfYZchZmM2Mn9WdzYWLIraP040KAL159M,PandaonLOL456,EUW1,MBigFH5il8sFv1qfYZchZmM2Mn9WdzYWLIraP040KAL159M,/v1/stats/player_history/EUW1/236539715,1298,True,6671,3072,6676,3006,3085,3031,3340,27,4,1,11,4,5,589,6,2,1,0,0,243859,17066,224564,2228,858,42416,7653,33482,1280,10720,3,21326,30929,10084,12,5,25719,11327,13833,558,21789,17900,6,0,233,34,8,15,67,18,0,0,5,2,False,False,True,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9923,8139,8138,8135,8009,9103,78,86,0,1316,0,0,18,0,0,5939,5,0,2776,0,0,15,20,0,8100,8000,5005,5008,5002,,,,,3,3,,,,,,,,,,,2,0,1.0,1,934.4,363.7,7.5,0.0,0.0,7.8,438.2,0.0,0.0,687.0,0.0,0.0,416.9,695.0,3
1780,5102578781,EUW1,,8UmrYcUT5ZTbmAdTatT-TEZU5hyNhYb8jRBUvb4YCxBKfMM,7,200,92,12,4,HlljAYhNxGxhUEkISN7eEVzV_LU3BDi6g_OgYRiI4W80N8k,GReeSTeP,EUW1,HlljAYhNxGxhUEkISN7eEVzV_LU3BDi6g_OgYRiI4W80N8k,/v1/stats/player_history/EUW1/204983777,4595,True,6693,3071,3156,3111,0,0,3340,5,10,1,2,1,1,371,0,0,0,0,0,147113,0,141807,5305,0,15911,0,15877,34,2185,1,22679,15936,1990,15,27,23714,8118,15389,207,11342,11125,1,0,195,20,7,1,133,16,1,0,8,1,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8010,9111,9104,8014,8444,8401,108,0,0,525,120,0,17,50,0,272,0,0,843,0,0,378,0,0,8000,8400,5005,5008,5003,,,,,2,0,,,,,,,,,,,0,0,0.0,0,912.4,514.1,7.9,0.0,0.0,7.1,422.6,0.0,0.0,362.4,0.0,0.0,318.4,529.0,0
1780,5102578781,EUW1,,X8gqqKr34xQS39RU6yV1BdyRXmg3ln6GVaaWxomNTzBiChc,8,200,238,4,14,2WakGLRbBd_pWZl63PT88anSIWAYG0QcDl8bmJ9bhQahhPM,Dominis,EUW1,2WakGLRbBd_pWZl63PT88anSIWAYG0QcDl8bmJ9bhQahhPM,/v1/stats/player_history/EUW1/200076426,716,True,6692,3158,3071,3134,1028,0,3363,5,10,5,0,1,0,350,0,0,0,0,0,80456,4907,74449,1099,0,12204,921,10442,839,3119,1,13449,1035,842,25,3,21402,8211,12585,605,9608,9300,1,0,117,16,8,0,116,15,0,0,15,4,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8112,8139,8136,8106,8210,8237,688,0,0,963,0,0,6,12,0,4,0,0,11,0,0,390,0,0,8100,8200,5008,5008,5002,,,,,2,1,,,,,,,,,,,0,0,0.0,2,793.5,441.4,5.3,0.0,0.0,4.300000000000001,373.1,0.0,0.0,359.3,0.0,0.0,235.3,373.20000000000005,2
1780,5102578781,EUW1,,NUk_5gEeoH617LJnKh-gac05X8lC-8wyG0vkIxablY7g7uQ,9,200,107,4,11,xBO052PmQ1bAwevN88BniNRL7qo2Qt7BHAy-IanXdaVh7mw,Hall0w,EUW1,xBO052PmQ1bAwevN88BniNRL7qo2Qt7BHAy-IanXdaVh7mw,/v1/stats/player_history/EUW1/222060050,1297,True,6692,2031,3508,3158,3134,1037,3364,4,9,11,0,1,0,601,0,0,0,0,0,130784,18708,98002,14073,631,15559,537,13971,1050,14197,1,18931,25482,0,22,8,33680,10835,22344,500,10171,9775,0,0,9,132,83,16,206,15,4,0,6,3,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8112,8143,8138,8135,9104,8014,1091,0,0,503,0,0,18,0,0,3312,4,0,12,50,0,363,0,0,8100,8000,5005,5008,5002,,,,,4,2,,,,,,,,,,,0,0,0.0,2,1520.1,297.3,0.1,393.59999999999997,-83.9,0.2,655.5,21.600000000000023,-0.8,384.9,-1.0999999999999999,47.10000000000002,242.9,506.0,1
1780,5102578781,EUW1,,Y3nHYaK_MiD95-YuI_EZcdxiJ5_MTdDPmVhUjt7V-R-oVDs,10,200,35,3,14,DHCd2aBJoGvqinuh1ufDSKk1bH6-alRblzleOdcMmB6How,are tráps gáy,EUW1,DHCd2aBJoGvqinuh1ufDSKk1bH6-alRblzleOdcMmB6How,/v1/stats/player_history/EUW1/41236637,4650,True,2421,3853,3165,3020,3191,4005,3364,3,5,14,2,1,1,581,0,0,0,0,0,43189,32999,7886,2304,0,14089,12786,569,734,3519,1,9876,4287,1271,42,46,18708,5733,12409,564,9657,8400,0,1,21,0,0,0,334,15,0,0,15,5,True,False,False,False,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8229,8226,8210,8237,8304,8345,1975,0,0,250,405,0,10,0,0,570,0,0,8,1,5,3,0,0,8200,8300,5008,5008,5002,,,,,0,3,,,,,,,,,,,1,0,0.0,0,682.2,252.39999999999998,0.6,0.0,0.0,0.6000000000000001,350.5,0.0,0.0,353.9,0.0,0.0,258.0,343.20000000000005,4
